src_ip,dst_ip,packet_count,flow_duration,avg_packet_size
192.168.42.11,5.35.226.136,1.0986122886681098,0.006797049506578755,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005194974999257953,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004873065573060116,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.006820966377220764,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004877098977717494,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004865947760449315,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004902248075091617,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004859778948538744,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004992637250373286,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.006053683797790255,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004998093553274973,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004899401039211845,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004923126090542107,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005089660107634952,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004805918858769188,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.00480639340967201,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004847441210553705,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004955154016998761,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004926922046520409,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004843882219385338,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004899163785855985,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004834391514344515,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.0048944187069180295,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004890148116622797,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005063329651633817,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004796190515632891,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004838662342759483,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005634141860316633,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004892283414050156,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.0051527554962606205,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004841035017330794,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004844356752272958,4.709530201312334
