flow_id,iat,packet_length,direction,tcp_flags
226,0.06575489044189453,148,bwd,NONE
227,0,90,fwd,NONE
227,0.06738090515136719,106,bwd,NONE
228,0,90,fwd,NONE
228,0.06104278564453125,118,bwd,NONE
229,0,90,fwd,NONE
229,0.3341209888458252,153,bwd,NONE
230,0,95,fwd,NONE
230,1.567431926727295,111,bwd,NONE
231,0,95,fwd,NONE
231,0.07873296737670898,123,bwd,NONE
232,0,95,fwd,NONE
232,0.08352112770080566,158,bwd,NONE
233,0,100,fwd,NONE
233,0.7092721462249756,116,bwd,NONE
234,0,100,fwd,NONE
234,0.18460297584533691,128,bwd,NONE
235,0,100,fwd,NONE
235,0.09405803680419922,163,bwd,NONE
236,0,105,fwd,NONE
236,0.07972598075866699,121,bwd,NONE
237,0,105,fwd,NONE
237,0.049508094787597656,133,bwd,NONE
238,0,105,fwd,NONE
238,0.019690990447998047,168,bwd,NONE
239,0,110,fwd,NONE
239,0.09977102279663086,126,bwd,NONE
240,0,110,fwd,NONE
240,0.10329699516296387,138,bwd,NONE
241,0,110,fwd,NONE
241,0.007899999618530273,173,bwd,NONE
242,0,115,fwd,NONE
242,0.18483495712280273,143,bwd,NONE
243,0,115,fwd,NONE
243,5.000213861465454,115,fwd,NONE
243,0.009638071060180664,178,bwd,NONE
244,0,102,fwd,NONE
244,0.046035051345825195,118,bwd,NONE
245,0,102,fwd,NONE
245,0.028789997100830078,130,bwd,NONE
246,0,102,fwd,NONE
246,0.04113507270812988,165,bwd,NONE
247,0,111,fwd,NONE
247,0.02585601806640625,127,bwd,NONE
248,0,111,fwd,NONE
248,0.10993599891662598,139,bwd,NONE
249,0,111,fwd,NONE
249,0.02684783935546875,174,bwd,NONE
250,0,87,fwd,NONE
250,4.999807119369507,87,fwd,NONE
250,0.00937795639038086,103,bwd,NONE
251,0,87,fwd,NONE
251,0.148881196975708,115,bwd,NONE
252,0,87,fwd,NONE
252,0.027317047119140625,150,bwd,NONE
253,0,87,fwd,NONE
253,0.026929855346679688,103,bwd,NONE
254,0,87,fwd,NONE
254,0.07089996337890625,115,bwd,NONE
255,0,87,fwd,NONE
255,0.06941103935241699,150,bwd,NONE
256,0,87,fwd,NONE
256,0.025748014450073242,103,bwd,NONE
257,0,87,fwd,NONE
257,0.03542804718017578,115,bwd,NONE
258,0,87,fwd,NONE
258,0.15943002700805664,150,bwd,NONE
259,0,90,fwd,NONE
259,0.06801199913024902,106,bwd,NONE
260,0,90,fwd,NONE
260,0.033083200454711914,118,bwd,NONE
261,0,90,fwd,NONE
261,0.09044694900512695,153,bwd,NONE
262,0,86,fwd,NONE
262,0.008661985397338867,102,bwd,NONE
263,0,86,fwd,NONE
263,0.04593300819396973,114,bwd,NONE
264,0,86,fwd,NONE
264,0.03566098213195801,149,bwd,NONE
265,0,89,fwd,NONE
265,0.022639036178588867,105,bwd,NONE
266,0,89,fwd,NONE
266,0.03364109992980957,117,bwd,NONE
267,0,89,fwd,NONE
267,0.9139769077301025,152,bwd,NONE
268,0,131,fwd,NONE
268,0.02564096450805664,147,bwd,NONE
