flow_id,iat,packet_length,direction,tcp_flags
2,0.01854109764099121,1476,1,24
2,0.03062295913696289,94,0,16
2,1.0517148971557617,125,0,24
2,0.0012581348419189453,125,1,24
2,0.0002200603485107422,94,1,17
2,0.006521940231323242,94,0,17
2,0.00061798095703125,94,1,16
2,0.05437803268432617,94,0,4
2,0.005007028579711914,94,0,4
2,1.9073486328125e-06,94,0,4
3,0,106,0,194
3,0.0010151863098144531,106,1,18
3,0.1196138858795166,94,0,16
3,0.16699600219726562,383,0,24
3,0.00138092041015625,94,1,16
3,0.09937715530395508,1514,1,16
3,9.5367431640625e-07,1514,1,16
3,9.5367431640625e-07,372,1,24
3,0.12047696113586426,94,0,16
3,0.0024940967559814453,220,0,24
3,0.0007488727569580078,94,1,16
3,0.022895097732543945,368,1,24
3,0.1206059455871582,538,0,24
3,0.0219571590423584,458,1,24
3,0.00038695335388183594,125,1,24
3,5.1021575927734375e-05,94,1,17
3,0.11937189102172852,94,0,16
3,0.004643917083740234,125,0,24
3,1.1920928955078125e-06,94,0,17
3,0.0007100105285644531,94,1,16
4,0,66,0,2
4,0.00014495849609375,66,1,18
4,0.05978703498840332,60,0,16
4,0.004398822784423828,575,0,24
4,0.00020313262939453125,54,1,16
4,0.42868804931640625,1506,1,16
4,9.393692016601562e-05,1506,1,16
4,0.00010704994201660156,1246,1,24
4,0.000102996826171875,232,1,24
4,0.058174848556518555,60,0,16
4,0.005157947540283203,180,0,24
4,4.100799560546875e-05,54,1,16
4,0.0002880096435546875,708,0,24
4,3.719329833984375e-05,54,1,16
4,0.014454841613769531,328,1,24
4,0.008164167404174805,1279,1,24
4,0.053366899490356445,60,0,16
4,4.952303886413574,85,1,24
4,0.00022912025451660156,54,1,17
4,0.052210092544555664,60,0,16
4,1.167996883392334,60,0,17
4,5.698204040527344e-05,54,1,16
4,0.00043511390686035156,60,0,20
5,0,62,0,194
5,0.0001251697540283203,62,1,18
5,0.15097999572753906,60,0,16
5,0.0006430149078369141,224,0,24
5,0.00014591217041015625,54,1,16
5,0.43224096298217773,1474,1,16
5,6.890296936035156e-05,1474,1,16
5,0.00013017654418945312,1310,1,24
5,0.00016188621520996094,213,1,24
5,0.15275812149047852,60,0,16
5,0.0038688182830810547,180,0,24
5,5.507469177246094e-05,54,1,16
5,0.015524148941040039,312,1,24
5,0.1519777774810791,332,0,24
5,0.0009760856628417969,480,1,24
5,0.15191006660461426,60,0,17
5,0.0004119873046875,85,1,24
5,0.0002498626708984375,54,1,17
5,0.1507701873779297,60,0,20
6,0,74,0,2
6,0.00016880035400390625,66,1,18
6,0.10854005813598633,60,0,16
6,0.000782012939453125,571,0,24
6,0.0001709461212158203,54,1,16
6,0.5740330219268799,1484,1,16
6,8.511543273925781e-05,1484,1,16
6,0.00012493133544921875,1290,1,24
6,0.00017905235290527344,217,1,24
6,0.10870194435119629,60,0,16
6,3.0994415283203125e-06,60,0,16
6,0.0002849102020263672,60,0,16
6,1.9073486328125e-06,60,0,16
6,0.0009970664978027344,180,0,24
6,3.910064697265625e-05,54,1,16
6,0.014991044998168945,328,1,24
6,0.10872983932495117,315,0,24
6,0.0009369850158691406,480,1,24
6,0.11386299133300781,60,0,16
6,4.33056902885437,60,0,17
6,0.0004999637603759766,85,1,24
6,0.0002741813659667969,54,1,17
6,0.10810279846191406,60,0,4
6,0.0002911090850830078,60,0,4
7,0,74,0,2
7,0.00011301040649414062,66,1,18
7,0.10896992683410645,60,0,16
7,0.0008280277252197266,571,0,24
7,0.00015401840209960938,54,1,16
7,0.396467924118042,1484,1,16
7,7.796287536621094e-05,1484,1,16
7,0.0001220703125,1290,1,24
7,0.0001850128173828125,217,1,24
7,0.1093759536743164,60,0,16
7,4.0531158447265625e-06,60,0,16
7,0.0001919269561767578,60,0,16
7,0.00015211105346679688,60,0,16
7,0.0010538101196289062,180,0,24
7,3.814697265625e-05,54,1,16
7,0.015017032623291016,328,1,24
7,0.109375,575,0,24
7,0.007205963134765625,1332,1,24
7,0.11365199089050293,60,0,16
7,4.796474933624268,60,0,17
7,0.00042891502380371094,85,1,24
7,0.00024199485778808594,54,1,17
7,0.10873007774353027,60,0,4
7,4.0531158447265625e-06,60,0,4
8,0,74,0,2
8,0.00016307830810546875,66,1,18
8,0.009788990020751953,60,0,16
8,0.0339360237121582,329,0,24
8,0.0001590251922607422,54,1,16
8,0.47834086418151855,1514,1,16
8,0.00018715858459472656,1514,1,16
8,0.00011396408081054688,1230,1,24
8,0.00019884109497070312,217,1,24
8,0.010186195373535156,60,0,16
8,0.00014090538024902344,60,0,16
8,1.9073486328125e-06,60,0,16
8,2.1457672119140625e-06,60,0,16
8,0.0018520355224609375,180,0,24
8,4.1961669921875e-05,54,1,16
8,0.015015840530395508,328,1,24
