flow_id,iat,packet_length,direction,icmp_type
928,0.004918098449707031,110,1,0
929,0.0,110,0,8
929,0.0048122406005859375,110,1,0
930,0.0,110,0,8
930,0.005021810531616211,110,1,0
931,0.0,110,0,8
931,0.004869699478149414,110,1,0
932,0.0,110,0,8
932,0.0050394535064697266,110,1,0
933,0.0,110,0,8
933,0.00483250617980957,110,1,0
934,0.0,110,0,8
934,0.0049190521240234375,110,1,0
935,0.0,110,0,8
935,0.004827976226806641,110,1,0
936,0.0,110,0,8
936,0.0048847198486328125,110,1,0
937,0.0,110,0,8
937,0.00487065315246582,110,1,0
938,0.0,110,0,8
938,0.004748106002807617,110,1,0
939,0.0,110,0,8
939,0.0049016475677490234,110,1,0
940,0.0,110,0,8
940,0.004885196685791016,110,1,0
941,0.0,110,0,8
941,0.0050334930419921875,110,1,0
942,0.0,110,0,8
942,0.006263017654418945,110,1,0
943,0.0,110,0,8
943,0.0052490234375,110,1,0
944,0.0,110,0,8
944,0.0050961971282958984,110,1,0
945,0.0,110,0,8
945,0.0047986507415771484,110,1,0
946,0.0,110,0,8
946,0.004945516586303711,110,1,0
947,0.0,110,0,8
947,0.004886627197265625,110,1,0
948,0.0,110,0,8
948,0.004944801330566406,110,1,0
949,0.0,110,0,8
949,0.004972696304321289,110,1,0
950,0.0,110,0,8
950,0.004882097244262695,110,1,0
951,0.0,110,0,8
951,0.005048990249633789,110,1,0
952,0.0,110,0,8
952,0.004984378814697266,110,1,0
953,0.0,110,0,8
953,0.004935026168823242,110,1,0
954,0.0,110,0,8
954,0.0049893856048583984,110,1,0
955,0.0,110,0,8
955,0.005142688751220703,110,1,0
956,0.0,110,0,8
956,0.005096912384033203,110,1,0
957,0.0,110,0,8
957,0.004899740219116211,110,1,0
958,0.0,110,0,8
958,0.004959821701049805,110,1,0
959,0.0,110,0,8
959,0.006237983703613281,110,1,0
960,0.0,110,0,8
960,0.005069255828857422,110,1,0
961,0.0,110,0,8
961,0.005040407180786133,110,1,0
962,0.0,110,0,8
962,0.004959583282470703,110,1,0
963,0.0,110,0,8
963,0.0048999786376953125,110,1,0
964,0.0,110,0,8
964,0.004998922348022461,110,1,0
965,0.0,110,0,8
965,0.004927873611450195,110,1,0
966,0.0,110,0,8
966,0.00495457649230957,110,1,0
967,0.0,110,0,8
967,0.005012035369873047,110,1,0
968,0.0,110,0,8
968,0.00514984130859375,110,1,0
969,0.0,110,0,8
969,0.005099773406982422,110,1,0
970,0.0,110,0,8
970,0.005266904830932617,110,1,0
971,0.0,110,0,8
971,0.004848957061767578,110,1,0
972,0.0,110,0,8
972,0.0049707889556884766,110,1,0
973,0.0,110,0,8
973,0.004983663558959961,110,1,0
974,0.0,110,0,8
974,0.005066394805908203,110,1,0
975,0.0,110,0,8
975,0.004966020584106445,110,1,0
976,0.0,110,0,8
976,0.004891157150268555,110,1,0
977,0.0,110,0,8
977,0.0052356719970703125,110,1,0
978,0.0,110,0,8
978,0.004968166351318359,110,1,0
979,0.0,110,0,8
979,0.00498652458190918,110,1,0
980,0.0,110,0,8
980,0.005057573318481445,110,1,0
981,0.0,110,0,8
981,0.004998207092285156,110,1,0
982,0.0,100,0,8
982,0.023192882537841797,100,1,0
983,0.0,100,0,8
983,0.021526098251342773,100,1,0
984,0.0,100,0,8
984,0.021537065505981445,100,1,0
985,0.0,100,0,8
985,0.02166914939880371,100,1,0
986,0.0,74,0,8
986,0.01758599281311035,74,1,0
987,0.0,74,0,8
987,0.014053106307983398,74,1,0
988,0.0,74,0,8
988,0.014532089233398438,74,1,0
989,0.0,74,0,8
989,0.016273975372314453,74,1,0
990,0.0,64,0,8
990,0.0024261474609375,64,1,0
991,0.0,64,0,8
991,0.0032134056091308594,64,1,0
992,0.0,64,0,8
992,0.00446772575378418,64,1,0
993,0.0,78,0,8
993,0.006123542785644531,78,1,0
994,0.0,78,0,8
994,0.005339622497558594,78,1,0
995,0.0,78,0,8
995,0.004090785980224609,78,1,0
996,0.0,64,0,8
996,0.0056912899017333984,64,1,0
997,0.0,78,0,8
997,0.003774881362915039,78,1,0
