flow_id,iat,packet_length,direction,dns_type
950,0.009924173355102539,253,1,1
951,0.0,101,0,0
951,0.0008769035339355469,117,1,1
952,0.0,101,0,0
952,0.0006699562072753906,174,1,1
953,0.0,87,0,0
953,0.0005240440368652344,164,1,1
954,0.0,87,0,0
954,0.00047397613525390625,164,1,1
955,0.0,90,0,0
955,0.015669822692871094,261,1,1
956,0.0,90,0,0
956,0.011661052703857422,285,1,1
957,0.0,95,0,0
957,0.011657953262329102,228,1,1
958,0.0,95,0,0
958,0.021676063537597656,212,1,1
959,0.0,93,0,0
959,0.02035808563232422,230,1,1
960,0.0,93,0,0
960,0.041503190994262695,275,1,1
961,0.0,79,0,0
961,0.011111021041870117,169,1,1
962,0.0,79,0,0
962,0.01598978042602539,209,1,1
963,0.0,98,0,0
963,0.010344982147216797,204,1,1
964,0.0,98,0,0
964,0.0003769397735595703,246,1,1
965,0.0,75,0,0
965,0.016531944274902344,150,1,1
966,0.0,75,0,0
966,0.02689385414123535,134,1,1
967,0.0,76,0,0
967,0.016885995864868164,341,1,1
968,0.0,76,0,0
968,0.019746065139770508,337,1,1
969,0.0,74,0,0
969,0.07645606994628906,334,1,1
970,0.0,74,0,0
970,0.015789031982421875,330,1,1
971,0.0,75,0,0
971,0.01273202896118164,336,1,1
972,0.0,75,0,0
972,0.015549898147583008,332,1,1
973,0.0,77,0,0
973,0.008559942245483398,93,1,1
974,0.0,77,0,0
974,0.0074269771575927734,105,1,1
975,0.0,95,0,0
975,0.002382993698120117,111,1,1
976,0.0,95,0,0
976,0.003347158432006836,123,1,1
977,0.0,93,0,0
977,0.06956791877746582,230,1,1
978,0.0,93,0,0
978,0.016402006149291992,214,1,1
979,0.0,75,0,0
979,0.0006220340728759766,191,1,1
980,0.0,85,0,0
980,0.040940046310424805,245,1,1
981,0.0,85,0,0
981,0.031042098999023438,257,1,1
982,0.0,78,0,0
982,0.012075185775756836,232,1,1
983,0.0,78,0,0
983,0.011004209518432617,152,1,1
984,0.0,93,0,0
984,0.02584099769592285,230,1,1
985,0.0,93,0,0
985,0.007493019104003906,214,1,1
986,0.0,90,0,0
986,0.21083498001098633,213,1,1
987,0.0,90,0,0
987,0.02682805061340332,197,1,1
988,0.0,85,0,0
988,0.010959863662719727,170,1,1
989,0.0,85,0,0
989,0.01175999641418457,201,1,1
990,0.0,87,0,0
990,0.0005819797515869141,164,1,1
991,0.0,87,0,0
991,0.0003719329833984375,164,1,1
992,0.0,82,0,0
992,0.015184164047241211,209,1,1
993,0.0,82,0,0
993,0.01818394660949707,185,1,1
994,0.0,82,0,0
994,0.0006570816040039062,186,1,1
995,0.0,76,0,0
995,0.018975019454956055,337,1,1
996,0.0,76,0,0
996,0.018316030502319336,341,1,1
997,0.0,76,0,0
997,0.03489494323730469,197,1,1
998,0.0,74,0,0
998,0.023885011672973633,90,1,1
999,0.0,82,0,0
999,0.0004858970642089844,209,1,1
1000,0.0,82,0,0
1000,0.00037598609924316406,185,1,1
1001,0.0,82,0,0
1001,0.00043320655822753906,200,1,1
1002,0.0,74,0,0
1002,0.3011131286621094,102,1,1
1003,0.0,74,0,0
1003,0.01147007942199707,90,1,1
1004,0.0,87,0,0
1004,0.0004668235778808594,164,1,1
1005,0.0,87,0,0
1005,0.0004889965057373047,164,1,1
1006,0.0,98,0,0
1006,0.02037501335144043,363,1,1
1007,0.0,98,0,0
1007,0.02794790267944336,351,1,1
1008,0.0,98,0,0
1008,0.039891958236694336,335,1,1
1009,0.0,134,0,0
1009,0.0006699562072753906,228,1,1
1010,0.0,76,0,0
1010,0.01294708251953125,341,1,1
1011,0.0,76,0,0
1011,0.01874995231628418,337,1,1
1012,0.0,95,0,0
1012,0.01557302474975586,229,1,1
1013,0.0,95,0,0
1013,0.029881000518798828,213,1,1
1014,0.0,95,0,0
1014,0.0005459785461425781,229,1,1
1015,0.0,95,0,0
1015,0.0004830360412597656,274,1,1
1016,0.0,78,0,0
1016,0.03246808052062988,363,1,1
1017,0.0,78,0,0
1017,0.0486140251159668,235,1,1
1018,0.0,81,0,0
1018,0.0006210803985595703,186,1,1
1019,0.0,81,0,0
1019,0.0005488395690917969,198,1,1
1020,0.0,75,0,0
1020,0.05054116249084473,193,1,1
1021,0.0,75,0,0
1021,0.024969100952148438,177,1,1
1022,0.0,104,0,0
1022,0.01169586181640625,157,1,1
1023,0.0,104,0,0
1023,0.011099815368652344,141,1,1
1024,0.0,95,0,0
1024,0.0488278865814209,205,1,1
1025,0.0,95,0,0
1025,0.07709383964538574,245,1,1
1026,0.0,92,0,0
1026,0.0006918907165527344,414,1,1
1027,0.0,92,0,0
1027,0.010803937911987305,402,1,1
1028,0.0,92,0,0
1028,0.00043392181396484375,446,1,1
1029,0.0,87,0,0
1029,0.0002980232238769531,164,1,1
1030,0.0,87,0,0
1030,0.0003371238708496094,164,1,1
1031,0.0,105,0,0
1031,0.018202781677246094,394,1,1
1032,0.0,105,0,0
1032,0.11591911315917969,506,1,1
1033,0.0,82,0,0
1033,0.014245986938476562,209,1,1
1034,0.0,82,0,0
1034,0.017138004302978516,185,1,1
1035,0.0,82,0,0
1035,0.013792037963867188,139,1,1
1036,0.0,105,0,0
1036,0.012832164764404297,410,1,1
1037,0.0,75,0,0
1037,0.010855913162231445,193,1,1
1038,0.0,75,0,0
1038,0.0005078315734863281,248,1,1
1039,0.0,105,0,0
1039,0.10308098793029785,478,1,1
1040,0.0,104,0,0
1040,0.008003950119018555,141,1,1
1041,0.0,104,0,0
1041,0.0006010532379150391,199,1,1
1042,0.0,105,0,0
1042,0.019577980041503906,410,1,1
1043,0.0,105,0,0
1043,0.07415199279785156,506,1,1
1044,0.0,99,0,0
1044,0.009425878524780273,210,1,1
1045,0.0,99,0,0
1045,0.0004429817199707031,252,1,1
1046,0.0,98,0,0
1046,0.01001882553100586,208,1,1
1047,0.0,98,0,0
1047,0.00051116943359375,250,1,1
1048,0.0,92,0,0
1048,0.020837068557739258,261,1,1
1049,0.0,92,0,0
1049,0.026584148406982422,285,1,1
1050,0.0,98,0,0
1050,0.035523176193237305,229,1,1
1051,0.0,98,0,0
1051,0.009737014770507812,253,1,1
1052,0.0,93,0,0
1052,0.02674698829650879,235,1,1
1053,0.0,93,0,0
1053,0.07707786560058594,219,1,1
1054,0.0,98,0,0
1054,0.00034689903259277344,229,1,1
1055,0.0,98,0,0
1055,0.0004990100860595703,253,1,1
1056,0.0,98,0,0
1056,0.010215997695922852,394,1,1
1057,0.0,98,0,0
1057,0.02328801155090332,362,1,1
1058,0.0,98,0,0
1058,0.0005698204040527344,394,1,1
1059,0.0,98,0,0
1059,0.00043320655822753906,362,1,1
1060,0.0,98,0,0
1060,0.0005538463592529297,229,1,1
1061,0.0,98,0,0
1061,0.00039887428283691406,253,1,1
1062,0.0,93,0,0
1062,0.0004761219024658203,280,1,1
1063,0.0,98,0,0
1063,0.0005409717559814453,394,1,1
1064,0.0,98,0,0
1064,0.0006198883056640625,362,1,1
1065,0.0,98,0,0
1065,0.0005998611450195312,394,1,1
1066,0.0,98,0,0
1066,0.000392913818359375,362,1,1
1067,0.0,98,0,0
1067,0.0005660057067871094,229,1,1
1068,0.0,98,0,0
1068,0.00039315223693847656,253,1,1
1069,0.0,93,0,0
1069,0.00057220458984375,235,1,1
1070,0.0,93,0,0
1070,0.010584115982055664,235,1,1
1071,0.0,93,0,0
1071,0.0005731582641601562,280,1,1
1072,0.0,98,0,0
1072,0.0034389495849609375,114,1,1
1073,0.0,98,0,0
1073,0.004705905914306641,126,1,1
1074,0.0,98,0,0
1074,0.014899969100952148,208,1,1
1075,0.0,98,0,0
1075,0.0004780292510986328,250,1,1
1076,0.0,98,0,0
1076,0.00034999847412109375,229,1,1
1077,0.0,98,0,0
1077,0.0004878044128417969,253,1,1
1078,0.0,98,0,0
1078,0.0005648136138916016,394,1,1
1079,0.0,98,0,0
1079,0.0004220008850097656,362,1,1
1080,0.0,95,0,0
1080,0.009460926055908203,183,1,1
1081,0.0,95,0,0
1081,0.01324605941772461,195,1,1
1082,0.0,98,0,0
1082,0.0007479190826416016,394,1,1
1083,0.0,98,0,0
1083,0.0004489421844482422,362,1,1
1084,0.0,98,0,0
1084,0.0005090236663818359,229,1,1
1085,0.0,98,0,0
1085,0.0006260871887207031,253,1,1
1086,0.0,93,0,0
1086,0.0005459785461425781,235,1,1
1087,0.0,75,0,0
1087,0.0193941593170166,192,1,1
1088,0.0,75,0,0
1088,0.047193050384521484,176,1,1
1089,0.0,93,0,0
1089,0.006517887115478516,235,1,1
1090,0.0,93,0,0
1090,0.0006401538848876953,280,1,1
1091,0.0,98,0,0
1091,0.0005431175231933594,250,1,1
1092,0.0,98,0,0
1092,0.0005650520324707031,229,1,1
1093,0.0,98,0,0
1093,0.00043892860412597656,253,1,1
1094,0.0,98,0,0
1094,0.0005321502685546875,229,1,1
1095,0.0,98,0,0
1095,0.0003910064697265625,253,1,1
1096,0.0,92,0,0
1096,0.0005750656127929688,285,1,1
1097,0.0,98,0,0
1097,0.00039196014404296875,394,1,1
1098,0.0,98,0,0
1098,0.0005030632019042969,362,1,1
1099,0.0,93,0,0
1099,0.0005419254302978516,280,1,1
1100,0.0,98,0,0
1100,0.0004680156707763672,250,1,1
1101,0.0,92,0,0
1101,0.009586095809936523,285,1,1
1102,0.0,98,0,0
1102,0.009528160095214844,394,1,1
1103,0.0,98,0,0
1103,0.0004000663757324219,362,1,1
1104,0.0,100,0,0
1104,0.0005040168762207031,212,1,1
1105,0.0,100,0,0
1105,0.0003859996795654297,254,1,1
1106,0.0,101,0,0
1106,0.038574934005737305,117,1,1
1107,0.0,101,0,0
1107,0.013174057006835938,174,1,1
1108,0.0,98,0,0
1108,0.0006139278411865234,229,1,1
1109,0.0,98,0,0
1109,0.0004649162292480469,253,1,1
1110,0.0,93,0,0
1110,0.0005471706390380859,235,1,1
1111,0.0,93,0,0
1111,0.013428926467895508,235,1,1
1112,0.0,93,0,0
1112,0.0004839897155761719,280,1,1
1113,0.0,93,0,0
1113,0.0005559921264648438,235,1,1
1114,0.0,82,0,0
1114,0.046079158782958984,209,1,1
1115,0.0,82,0,0
1115,0.06062889099121094,185,1,1
1116,0.0,82,0,0
1116,0.0005230903625488281,186,1,1
1117,0.0,93,0,0
1117,0.12068986892700195,233,1,1
1118,0.0,93,0,0
1118,0.00409698486328125,217,1,1
1119,0.0,93,0,0
1119,0.0041790008544921875,217,1,1
1120,0.0,104,0,0
1120,0.009985923767089844,141,1,1
1121,0.0,93,0,0
1121,0.0005280971527099609,233,1,1
1122,0.0,93,0,0
1122,0.004765987396240234,217,1,1
1123,0.0,99,0,0
1123,0.011347055435180664,210,1,1
1124,0.0,99,0,0
1124,0.0006010532379150391,252,1,1
1125,0.0,98,0,0
1125,0.023468971252441406,394,1,1
1126,0.0,98,0,0
1126,0.048501014709472656,362,1,1
1127,0.0,93,0,0
1127,0.03993105888366699,233,1,1
1128,0.0,93,0,0
1128,0.04172992706298828,217,1,1
1129,0.0,98,0,0
1129,0.0006330013275146484,394,1,1
1130,0.0,98,0,0
1130,0.0007791519165039062,362,1,1
1131,0.0,93,0,0
1131,0.002379179000854492,217,1,1
1132,0.0,103,0,0
1132,0.0006098747253417969,197,1,1
1133,0.0,94,0,0
1133,0.00033020973205566406,110,1,1
1134,0.0,94,0,0
1134,0.0003650188446044922,122,1,1
1135,0.0,93,0,0
1135,0.0006089210510253906,187,1,1
1136,0.0,87,0,0
1136,0.0004851818084716797,164,1,1
1137,0.0,87,0,0
1137,0.0005180835723876953,164,1,1
1138,0.0,80,0,0
1138,0.008862018585205078,96,1,1
1139,0.0,88,0,0
1139,0.01116490364074707,212,1,1
1140,0.0,88,0,0
1140,0.011595010757446289,268,1,1
1141,0.0,134,0,0
1141,0.0005781650543212891,228,1,1
1142,0.0,139,0,0
1142,0.0005209445953369141,233,1,1
1143,0.0,91,0,0
1143,0.0006630420684814453,168,1,1
1143,0.013777017593383789,168,1,1
1144,0.0,108,0,0
1144,0.0006821155548095703,202,1,1
1144,0.013737916946411133,202,1,1
1145,0.0,139,0,0
1145,0.0005781650543212891,233,1,1
1146,0.0,124,0,0
1146,0.0005779266357421875,218,1,1
1147,0.0,93,0,0
1147,0.23077082633972168,237,1,1
1148,0.0,93,0,0
1148,0.024742841720581055,221,1,1
1149,0.0,80,0,0
1149,0.011185884475708008,175,1,1
1150,0.0,80,0,0
1150,0.014864206314086914,215,1,1
1151,0.0,96,0,0
1151,0.017358779907226562,183,1,1
1152,0.0,96,0,0
1152,0.037390947341918945,167,1,1
1153,0.0,98,0,0
1153,0.04051089286804199,208,1,1
1154,0.0,98,0,0
1154,0.0004298686981201172,250,1,1
1155,0.0,98,0,0
1155,0.00055694580078125,208,1,1
1156,0.0,98,0,0
1156,0.0003998279571533203,250,1,1
1157,0.0,100,0,0
1157,0.04169106483459473,212,1,1
1158,0.0,100,0,0
1158,0.0353548526763916,254,1,1
1159,0.0,134,0,0
1159,0.0007290840148925781,228,1,1
1160,0.0,101,0,0
1160,0.0005910396575927734,117,1,1
1161,0.0,101,0,0
1161,0.009900093078613281,174,1,1
1162,0.0,101,0,0
1162,0.0005068778991699219,117,1,1
1163,0.0,101,0,0
1163,0.008697032928466797,174,1,1
1164,0.0,101,0,0
1164,0.000370025634765625,117,1,1
1165,0.0,101,0,0
1165,0.014201164245605469,174,1,1
1166,0.0,98,0,0
1166,0.00418400764465332,114,1,1
1167,0.0,98,0,0
1167,0.008428812026977539,126,1,1
1168,0.0,87,0,0
1168,0.0006380081176757812,164,1,1
1169,0.0,87,0,0
1169,0.0004010200500488281,164,1,1
1170,0.0,90,0,0
1170,0.016355037689208984,259,1,1
1171,0.0,90,0,0
1171,0.029542922973632812,255,1,1
1172,0.0,93,0,0
1172,0.01131296157836914,230,1,1
1173,0.0,93,0,0
1173,0.023504972457885742,214,1,1
1174,0.0,75,0,0
1174,0.0173799991607666,150,1,1
1175,0.0,75,0,0
1175,0.09647011756896973,134,1,1
1176,0.0,76,0,0
1176,0.025054931640625,341,1,1
1177,0.0,76,0,0
1177,0.035559892654418945,337,1,1
1178,0.0,74,0,0
1178,0.014651060104370117,334,1,1
1179,0.0,74,0,0
1179,0.04074883460998535,330,1,1
1180,0.0,75,0,0
1180,0.013907909393310547,336,1,1
1181,0.0,75,0,0
1181,0.018571138381958008,332,1,1
1182,0.0,95,0,0
1182,0.004208087921142578,111,1,1
1183,0.0,95,0,0
1183,0.0054819583892822266,123,1,1
1184,0.0,77,0,0
1184,0.003988027572631836,93,1,1
1185,0.0,77,0,0
1185,0.006682157516479492,105,1,1
1186,0.0,93,0,0
1186,0.01882195472717285,230,1,1
1187,0.0,93,0,0
1187,0.004876852035522461,275,1,1
1188,0.0,75,0,0
1188,0.0007691383361816406,191,1,1
1189,0.0,78,0,0
1189,0.23373103141784668,232,1,1
1190,0.0,78,0,0
1190,0.0004661083221435547,210,1,1
1191,0.0,90,0,0
1191,0.017887115478515625,214,1,1
1192,0.0,90,0,0
1192,0.024747848510742188,198,1,1
1193,0.0,74,0,0
1193,0.023705005645751953,90,1,1
1194,0.0,74,0,0
1194,0.01772904396057129,102,1,1
1195,0.0,87,0,0
1195,0.0006000995635986328,164,1,1
1196,0.0,87,0,0
1196,0.0004019737243652344,164,1,1
1197,0.0,82,0,0
1197,0.01806497573852539,209,1,1
1198,0.0,82,0,0
1198,0.021880149841308594,185,1,1
1199,0.0,82,0,0
1199,0.05105018615722656,153,1,1
1200,0.0,76,0,0
1200,0.00037598609924316406,337,1,1
1201,0.0,76,0,0
1201,0.00027298927307128906,341,1,1
1202,0.0,76,0,0
1202,0.00061798095703125,258,1,1
1203,0.0,89,0,0
1203,0.023576021194458008,332,1,1
1204,0.0,89,0,0
1204,0.018769025802612305,428,1,1
1205,0.0,82,0,0
1205,0.0004608631134033203,209,1,1
1206,0.0,82,0,0
1206,0.0005259513854980469,185,1,1
1207,0.0,82,0,0
1207,0.0003578662872314453,200,1,1
1208,0.0,74,0,0
1208,0.016523122787475586,90,1,1
1209,0.0,74,0,0
1209,0.021712064743041992,102,1,1
1210,0.0,87,0,0
1210,0.0006802082061767578,164,1,1
1211,0.0,87,0,0
1211,0.00043702125549316406,164,1,1
1212,0.0,74,0,0
1212,0.009810924530029297,90,1,1
1213,0.0,74,0,0
1213,0.012424945831298828,102,1,1
1214,0.0,87,0,0
1214,0.0005621910095214844,164,1,1
1215,0.0,87,0,0
1215,0.000453948974609375,164,1,1
1216,0.0,77,0,0
1216,0.010053873062133789,93,1,1
1217,0.0,77,0,0
1217,0.006596088409423828,105,1,1
1218,0.0,98,0,0
1218,0.026352882385253906,363,1,1
1219,0.0,98,0,0
1219,0.05171084403991699,351,1,1
1220,0.0,98,0,0
1220,0.05171012878417969,335,1,1
1221,0.0,134,0,0
1221,0.0006420612335205078,228,1,1
1222,0.0,95,0,0
1222,0.019190073013305664,229,1,1
1223,0.0,95,0,0
1223,0.009002923965454102,213,1,1
1224,0.0,95,0,0
1224,0.00669407844543457,213,1,1
1225,0.0,92,0,0
1225,0.0007708072662353516,414,1,1
1226,0.0,92,0,0
1226,0.0008549690246582031,402,1,1
1227,0.0,92,0,0
1227,0.0006060600280761719,446,1,1
1228,0.0,87,0,0
1228,0.0003039836883544922,164,1,1
1229,0.0,87,0,0
1229,0.00038504600524902344,164,1,1
1230,0.0,105,0,0
1230,0.023751020431518555,284,1,1
1231,0.0,105,0,0
1231,0.019268035888671875,308,1,1
