src_ip,dst_ip,packet_count,flow_duration,avg_packet_size,iat_mean,total_bytes
2001:470:1f0b:16b0:20c:29ff:fe7c:a4cb,2620:fe::fe,1.0986122886681098,0.019025810364508046,4.7535901911063645,0.019025810364508046,5.442417710521793
2001:470:1f0b:16b0:20c:29ff:fe7c:a4cb,2620:fe::fe,1.0986122886681098,0.0244028397008687,4.90527477843843,0.0244028397008687,5.594711379601839
2001:470:1f0b:16b0:20c:29ff:fe7c:a4cb,2606:4700:4700::1111,1.0986122886681098,0.01871487523689716,4.795790545596741,0.01871487523689716,5.484796933490655
2001:470:1f0b:16b0:20c:29ff:fe7c:a4cb,2001:470:1f0b:16b0::a26:53,1.0986122886681098,0.0007535955226712089,6.887552571664617,0.0007535955226712089,7.580189417944541
2001:470:1f0b:16b0:20c:29ff:fe7c:a4cb,2606:4700:4700::1111,1.0986122886681098,0.014077528944169524,4.74493212836325,0.014077528944169524,5.43372200355424
194.247.5.6,194.247.5.14,1.0986122886681098,0.0005796659456035378,6.866933284461882,0.0005796659456035378,7.5595594960077
193.24.227.230,9.9.9.9,1.0986122886681098,0.020536528202929442,4.51085950651685,0.020536528202929442,5.198497031265826
193.24.227.230,9.9.9.9,1.0986122886681098,0.0376888105821271,4.574710978503383,0.0376888105821271,5.262690188904886
193.24.227.230,9.9.9.9,1.0986122886681098,0.014558633722297503,4.740574822994295,0.014558633722297503,5.429345628954441
193.24.227.230,9.9.9.9,1.0986122886681098,0.016777601660676263,4.51085950651685,0.016777601660676263,5.198497031265826
193.24.227.230,9.9.9.9,1.0986122886681098,0.039652258521755454,4.574710978503383,0.039652258521755454,5.262690188904886
193.24.227.230,9.9.9.9,1.0986122886681098,0.04201086273161315,4.51085950651685,0.04201086273161315,5.198497031265826
193.24.227.230,9.9.9.9,1.0986122886681098,0.030209237279916226,4.574710978503383,0.030209237279916226,5.262690188904886
193.24.227.230,9.9.9.9,1.0986122886681098,0.05800655929495418,4.740574822994295,0.05800655929495418,5.429345628954441
